Code,Site,Bank,Dist,Group,Method,Replicate,Abund,Biomass
CORN1.1-RB/4 PrSpHu,CORN1.1,RB,4,PrSpHu,Pitfall,4,2,10.4
RESI1.1-LB/0 PrSpHu,RESI1.1,LB,0,PrSpHu,Ground,0,9,45
RESI1.1-LB/0 TeMisc,RESI1.1,LB,0,TeMisc,Ground,0,1,2.5
CORN1.1-RB/1 PrSpHu,CORN1.1,RB,1,PrSpHu,Pitfall,6,4,19.2
CORN1.1-RB/1 PrBeet,CORN1.1,RB,1,PrBeet,Pitfall,6,3,0.5
CORN1.1-RB/1 TeMisc,CORN1.1,RB,1,TeMisc,Pitfall,6,1,0.6
CORN1.3-LB/0 PrBeet,CORN1.3,LB,0,PrBeet,Pitfall,1,5,10.4
CORN1.3-LB/0 TeMisc,CORN1.3,LB,0,TeMisc,Pitfall,1,2,0.6
CORN1.3-LB/0 PrSpHu,CORN1.3,LB,0,PrSpHu,Pitfall,1,4,18.3
CORN1.1-LB/2 PrSpHu,CORN1.1,LB,2,PrSpHu,Pitfall,6,3,21
CORN1.1-LB/2 PrBeet,CORN1.1,LB,2,PrBeet,Pitfall,6,5,0.8
CORN1.6-LB/4 TeMisc,CORN1.6,LB,4,TeMisc,Pitfall,1,30,15.7
CORN1.6-LB/4 PrBeet,CORN1.6,LB,4,PrBeet,Pitfall,1,29,75.1
CORN1.6-LB/4 PrSpHu,CORN1.6,LB,4,PrSpHu,Pitfall,1,2,1.5
CORN1.4-LB/2 PrBeet,CORN1.4,LB,2,PrBeet,Pitfall,3,4,1
CORN1.4-LB/2 TeMisc,CORN1.4,LB,2,TeMisc,Pitfall,3,1,0.3
CORN1.3-LB/2 PrSpHu,CORN1.3,LB,2,PrSpHu,Pitfall,1,4,32
CORN1.3-LB/2 TeMisc,CORN1.3,LB,2,TeMisc,Pitfall,1,1,3.9
CORN1.3-LB/2 PrBeet,CORN1.3,LB,2,PrBeet,Pitfall,1,3,0.6
CORN1.1-RB/1 PrSpHu,CORN1.1,RB,1,PrSpHu,Pitfall,1,3,23.5
CORN1.1-RB/1 TeMisc,CORN1.1,RB,1,TeMisc,Pitfall,1,85,2.3
CORN1.1-RB/0 PrSpHu,CORN1.1,RB,0,PrSpHu,Pitfall,3,7,32.9
CORN1.6-LB/4 TeMisc,CORN1.6,LB,4,TeMisc,Pitfall,2,55,40.4
CORN1.6-LB/4 PrBeet,CORN1.6,LB,4,PrBeet,Pitfall,2,20,68.6
CORN1.6-LB/4 PrSpHu,CORN1.6,LB,4,PrSpHu,Pitfall,2,8,3
CORN1.1-RB/2 PrSpHu,CORN1.1,RB,2,PrSpHu,Pitfall,5,4,42.1
CORN1.1-RB/2 PrBeet,CORN1.1,RB,2,PrBeet,Pitfall,5,2,2.8
CORN1.1-RB/19 PrBeet,CORN1.1,RB,19,PrBeet,Pitfall,3,5,2.3
CORN1.1-RB/19 TeMisc,CORN1.1,RB,19,TeMisc,Pitfall,3,2,2.5
CORN1.3-LB/16 TeMisc,CORN1.3,LB,16,TeMisc,Pitfall,2,1,0.1
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,6,4,105.1
CORN1.1-LB/16 PrBeet,CORN1.1,LB,16,PrBeet,Pitfall,6,2,51.8
CORN1.2-LB/0 PrSpHu,CORN1.2,LB,0,PrSpHu,Pitfall,1,4,13.4
CORN1.1-RB/32 TeMisc,CORN1.1,RB,32,TeMisc,Pitfall,1,10,128.9
CORN1.1-RB/32 PrBeet,CORN1.1,RB,32,PrBeet,Pitfall,1,3,16.8
CORN1.5-RB/8 PrSpHu,CORN1.5,RB,8,PrSpHu,Pitfall,3,5,12.8
CORN1.5-RB/8 PrBeet,CORN1.5,RB,8,PrBeet,Pitfall,3,4,1.2
CORN1.5-RB/8 TeMisc,CORN1.5,RB,8,TeMisc,Pitfall,3,2,1.4
CORN1.1-RB/4 PrSpHu,CORN1.1,RB,4,PrSpHu,Pitfall,2,3,22.9
CORN1.1-LB/0 PrBeet,CORN1.1,LB,0,PrBeet,Pitfall,2,5,15.2
CORN1.1-LB/0 TeMisc,CORN1.1,LB,0,TeMisc,Pitfall,2,2,1
CORN1.1-LB/0 PrSpHu,CORN1.1,LB,0,PrSpHu,Pitfall,2,1,3.4
CORN1.1-RB/16 PrSpHu,CORN1.1,RB,16,PrSpHu,Pitfall,1,1,11.7
CORN1.1-RB/16 TeMisc,CORN1.1,RB,16,TeMisc,Pitfall,1,1,1.2
CORN1.3-LB/8 PrSpHu,CORN1.3,LB,8,PrSpHu,Pitfall,1,1,5
CORN1.3-LB/8 PrBeet,CORN1.3,LB,8,PrBeet,Pitfall,1,4,2.4
CORN1.4-LB/16 TeMisc,CORN1.4,LB,16,TeMisc,Pitfall,1,3,1
CORN1.5-LB/8 PrBeet,CORN1.5,LB,8,PrBeet,Pitfall,2,1,44.9
CORN1.1-RB/2 PrBeet,CORN1.1,RB,2,PrBeet,Pitfall,3,2,58.6
CORN1.1-RB/2 PrSpHu,CORN1.1,RB,2,PrSpHu,Pitfall,3,5,44.4
CORN1.1-RB/2 TeMisc,CORN1.1,RB,2,TeMisc,Pitfall,3,2,0.6
CORN1.1-RB/19 PrSpHu,CORN1.1,RB,19,PrSpHu,Pitfall,5,1,13.1
CORN1.1-RB/19 TeMisc,CORN1.1,RB,19,TeMisc,Pitfall,5,1,0.5
CORN1.1-LB/4 TeMisc,CORN1.1,LB,4,TeMisc,Pitfall,2,8,111.4
CORN1.1-LB/4 PrBeet,CORN1.1,LB,4,PrBeet,Pitfall,2,2,1.5
CORN1.4-LB/1 PrBeet,CORN1.4,LB,1,PrBeet,Pitfall,2,2,0.9
CORN1.4-LB/1 TeMisc,CORN1.4,LB,1,TeMisc,Pitfall,2,3,0.3
CORN1.5-LB/0 PrBeet,CORN1.5,LB,0,PrBeet,Pitfall,3,14,173.2
CORN1.5-LB/0 TeMisc,CORN1.5,LB,0,TeMisc,Pitfall,3,3,41.3
CORN1.5-LB/0 PrSpHu,CORN1.5,LB,0,PrSpHu,Pitfall,3,4,40.9
CORN1.1-LB/8 --,CORN1.1,LB,8,--,Pitfall,2,0,0
CORN1.2-LB/8 PrBeet,CORN1.2,LB,8,PrBeet,Pitfall,3,1,0.1
CORN1.1-RB/8 PrSpHu,CORN1.1,RB,8,PrSpHu,Pitfall,1,5,40.6
CORN1.1-LB/16 TeMisc,CORN1.1,LB,16,TeMisc,Pitfall,1,2,189
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,1,1,23.2
CORN1.1-LB/8 PrSpHu,CORN1.1,LB,8,PrSpHu,Pitfall,3,1,4.8
CORN1.1-LB/8 PrBeet,CORN1.1,LB,8,PrBeet,Pitfall,3,4,1.3
CORN1.1-LB/8 PrSpHu,CORN1.1,LB,8,PrSpHu,Pitfall,4,3,21.8
CORN1.1-LB/8 TeMisc,CORN1.1,LB,8,TeMisc,Pitfall,4,1,0.8
CORN1.1-LB/16 TeMisc,CORN1.1,LB,16,TeMisc,Pitfall,1,2,81.6
CORN1.1-LB/16 PrBeet,CORN1.1,LB,16,PrBeet,Pitfall,1,2,43.4
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,1,1,2.1
CORN1.1-LB/8 PrSpHu,CORN1.1,LB,8,PrSpHu,Pitfall,3,1,4.2
CORN1.1-LB/8 TeMisc,CORN1.1,LB,8,TeMisc,Pitfall,3,4,300.2
CORN1.1-LB/8 PrBeet,CORN1.1,LB,8,PrBeet,Pitfall,3,2,1.1
CORN1.1-LB/8 TeMisc,CORN1.1,LB,8,TeMisc,Pitfall,4,2,94.1
CORN1.1-LB/8 PrBeet,CORN1.1,LB,8,PrBeet,Pitfall,4,4,54.7
CORN1.1-LB/8 PrSpHu,CORN1.1,LB,8,PrSpHu,Pitfall,4,1,4.3
CORN1.6-LB/0 PrBeet,CORN1.6,LB,0,PrBeet,Pitfall,2,3,5.9
CORN1.6-LB/0 TeMisc,CORN1.6,LB,0,TeMisc,Pitfall,2,3,5
CORN1.1-LB/1 TeMisc,CORN1.1,LB,1,TeMisc,Pitfall,2,2,37.4
CORN1.1-LB/1 PrBeet,CORN1.1,LB,1,PrBeet,Pitfall,2,5,6.5
CORN1.1-LB/1 PrSpHu,CORN1.1,LB,1,PrSpHu,Pitfall,2,3,10.9
CORN1.2-LB/1 TeMisc,CORN1.2,LB,1,TeMisc,Pitfall,1,1,37.8
CORN1.2-LB/1 PrSpHu,CORN1.2,LB,1,PrSpHu,Pitfall,1,1,7.4
CORN1.1-RB/37 TeMisc,CORN1.1,RB,37,TeMisc,Pitfall,1,5,132.8
CORN1.1-RB/37 PrBeet,CORN1.1,RB,37,PrBeet,Pitfall,1,1,13.2
CORN1.1-RB/37 HeHemi,CORN1.1,RB,37,HeHemi,Pitfall,1,1,5.8
CORN1.1-RB/37 PrSpWe,CORN1.1,RB,37,PrSpWe,Pitfall,1,2,4.6
CORN1.1-RB/19 PrSpWe,CORN1.1,RB,19,PrSpWe,Pitfall,1,1,3.9
CORN1.1-RB/19 TeMisc,CORN1.1,RB,19,TeMisc,Pitfall,1,3,1.4
CORN1.1-RB/19 PrBeet,CORN1.1,RB,19,PrBeet,Pitfall,1,3,0.6
CORN1.1-LB/1 PrSpHu,CORN1.1,LB,1,PrSpHu,Pitfall,6,4,190.4
CORN1.1-LB/1 TeMisc,CORN1.1,LB,1,TeMisc,Pitfall,6,2,60.4
CORN1.1-LB/1 PrBeet,CORN1.1,LB,1,PrBeet,Pitfall,6,6,37.1
CORN1.1-LB/4 TeMisc,CORN1.1,LB,4,TeMisc,Pitfall,2,1,50.5
CORN1.1-LB/4 PrBeet,CORN1.1,LB,4,PrBeet,Pitfall,2,1,27.3
CORN1.1-RB/24 TeMisc,CORN1.1,RB,24,TeMisc,Pitfall,2,3,200.3
CORN1.1-LB/2 PrBeet,CORN1.1,LB,2,PrBeet,Pitfall,2,3,65
CORN1.1-LB/2 PrSpHu,CORN1.1,LB,2,PrSpHu,Pitfall,2,2,11
CORN1.5-LB/8 PrBeet,CORN1.5,LB,8,PrBeet,Pitfall,3,5,243.2
CORN1.5-LB/8 PrSpHu,CORN1.5,LB,8,PrSpHu,Pitfall,3,1,67.5
CORN1.1-LB/16 PrBeet,CORN1.1,LB,16,PrBeet,Pitfall,6,2,71.1
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,6,3,21.8
CORN1.1-LB/16 TeMisc,CORN1.1,LB,16,TeMisc,Pitfall,6,2,92.6
CORN1.1-RB/24 TeMisc,CORN1.1,RB,24,TeMisc,Pitfall,1,1,40.4
CORN1.1-RB/24 PrSpHu,CORN1.1,RB,24,PrSpHu,Pitfall,1,2,13.6
CORN1.1-RB/24 TeMisc,CORN1.1,RB,24,TeMisc,Pitfall,1,3,1.4
CORN1.6-LB/1 TeMisc,CORN1.6,LB,1,TeMisc,Pitfall,2,2,2.4
CORN1.6-LB/1 PrSpHu,CORN1.6,LB,1,PrSpHu,Pitfall,2,4,121
CORN1.6-LB/1 PrBeet,CORN1.6,LB,1,PrBeet,Pitfall,2,2,5.7
CORN1.1-RB/1 PrSpHu,CORN1.1,RB,1,PrSpHu,Pitfall,5,7,82
CORN1.1-RB/1 PrBeet,CORN1.1,RB,1,PrBeet,Pitfall,5,1,1.6
CORN1.1-RB/1 HeHemi,CORN1.1,RB,1,HeHemi,Pitfall,5,1,0.4
CORN1.1-RB/1 TeMisc,CORN1.1,RB,1,TeMisc,Pitfall,5,1,0.5
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,3,3,14.8
CORN1.1-LB/16 PrBeet,CORN1.1,LB,16,PrBeet,Pitfall,3,2,0.2
CORN1.1-LB/16 TeMisc,CORN1.1,LB,16,TeMisc,Pitfall,3,3,264.5
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,2,4,22
CORN1.1-LB/16 TeMisc,CORN1.1,LB,16,TeMisc,Pitfall,2,5,116.8
CORN1.1-LB/16 PrBeet,CORN1.1,LB,16,PrBeet,Pitfall,2,1,0.1
CORN1.1-RB/0 TeMisc,CORN1.1,RB,0,TeMisc,Pitfall,6,1,0.6
CORN1.1-RB/0 PrSpHu,CORN1.1,RB,0,PrSpHu,Pitfall,6,8,83.3
CORN1.1-RB/0 PrBeet,CORN1.1,RB,0,PrBeet,Pitfall,6,1,3.1
CORN1.1-RB/0 PrSpHu,CORN1.1,RB,0,PrSpHu,Pitfall,2,7,31.6
CORN1.1-RB/0 PrBeet,CORN1.1,RB,0,PrBeet,Pitfall,2,1,2.6
CORN1.1-RB/0 TeMisc,CORN1.1,RB,0,TeMisc,Pitfall,2,1,1.2
CORN1.1-RB/2 PrSpHu,CORN1.1,RB,2,PrSpHu,Pitfall,1,4,48.7
CORN1.1-RB/37 TeMisc,CORN1.1,RB,37,TeMisc,Pitfall,3,8,23.5
CORN1.1-RB/37 PrBeet,CORN1.1,RB,37,PrBeet,Pitfall,3,2,15.4
CORN1.1-RB/37 PrSpWe,CORN1.1,RB,37,PrSpWe,Pitfall,3,3,6.5
CORN1.1-RB/0 PrSpHu,CORN1.1,RB,0,PrSpHu,Pitfall,5,5,55.5
CORN1.1-RB/0 TeMisc,CORN1.1,RB,0,TeMisc,Pitfall,5,2,1.3
CORN1.2-LB/4 PrBeet,CORN1.2,LB,4,PrBeet,Pitfall,2,1,0.4
CORN1.2-LB/4 PrSpHu,CORN1.2,LB,4,PrSpHu,Pitfall,2,1,4.7
CORN1.2-LB/4 TeMisc,CORN1.2,LB,4,TeMisc,Pitfall,2,2,136.9
CORN1.1-RB/8 PrSpHu,CORN1.1,RB,8,PrSpHu,Pitfall,3,4,31.8
CORN1.1-RB/8 PrBeet,CORN1.1,RB,8,PrBeet,Pitfall,3,3,0.5
CORN1.1-RB/8 TeMisc,CORN1.1,RB,8,TeMisc,Pitfall,3,1,0.9
CORN1.5-RB/0 PrSpHu,CORN1.5,RB,0,PrSpHu,Pitfall,2,2,8.5
CORN1.5-RB/0 PrBeet,CORN1.5,RB,0,PrBeet,Pitfall,2,4,3.9
CORN1.5-RB/0 TeMisc,CORN1.5,RB,0,TeMisc,Pitfall,2,2,2.9
CORN1.1-RB/2 PrSpHu,CORN1.1,RB,2,PrSpHu,Pitfall,2,1,5.4
CORN1.1-RB/2 PrBeet,CORN1.1,RB,2,PrBeet,Pitfall,2,2,0.6
CORN1.1-RB/2 TeMisc,CORN1.1,RB,2,TeMisc,Pitfall,2,2,4.5
CORN1.1-RB/16 PrBeet,CORN1.1,RB,16,PrBeet,Pitfall,5,1,0.4
CORN1.1-RB/16 PrSpHu,CORN1.1,RB,16,PrSpHu,Pitfall,5,1,4.4
CORN1.1-LB/16 PrSpHu,CORN1.1,LB,16,PrSpHu,Pitfall,4,2,5.4
CORN1.1-LB/16 PrBeet,CORN1.1,LB,16,PrBeet,Pitfall,4,1,42.8
CORN1.1-LB/16 TeMisc,CORN1.1,LB,16,TeMisc,Pitfall,4,1,1.1
CORN1.1-RB/24 PrBeet,CORN1.1,RB,24,PrBeet,Pitfall,3,1,12.4
CORN1.1-LB/8 PrBeet,CORN1.1,LB,8,PrBeet,Pitfall,1,2,0.3
CORN1.1-RB/4 TeMisc,CORN1.1,RB,4,TeMisc,Pitfall,5,2,0.2
CORN1.4-LB/4 PrBeet,CORN1.4,LB,4,PrBeet,Pitfall,2,5,0.6
CORN1.4-LB/4 PrSpHu,CORN1.4,LB,4,PrSpHu,Pitfall,2,1,4.7
CORN1.1-RB/16 PrSpHu,CORN1.1,RB,16,PrSpHu,Pitfall,2,1,9.8
CORN1.1-RB/16 PrBeet,CORN1.1,RB,16,PrBeet,Pitfall,2,7,2.2
CORN1.3-RB/8 TeMisc,CORN1.3,RB,8,TeMisc,Pitfall,3,4,280.2
CORN1.4-LB/8 PrSpHu,CORN1.4,LB,8,PrSpHu,Pitfall,3,1,5
CORN1.2-RB/16 TeMisc,CORN1.2,RB,16,TeMisc,Pitfall,3,1,61.8
CORN1.2-RB/16 PrSpHu,CORN1.2,RB,16,PrSpHu,Pitfall,3,1,6.4
CORN1.6-LB/16 TeMisc,CORN1.6,LB,16,TeMisc,Pitfall,3,17,37.5
CORN1.6-LB/16 PrSpWe,CORN1.6,LB,16,PrSpWe,Pitfall,3,1,1.5
CORN1.6-LB/16 PrSpHu,CORN1.6,LB,16,PrSpHu,Pitfall,3,2,15.8
CORN1.2-RB/2 TeMisc,CORN1.2,RB,2,TeMisc,Pitfall,1,1,103.2
CORN1.2-RB/2 PrBeet,CORN1.2,RB,2,PrBeet,Pitfall,1,2,4.8
CORN1.2-RB/2 PrSpHu,CORN1.2,RB,2,PrSpHu,Pitfall,1,3,38.6
CORN1.5-RB/1 PrBeet,CORN1.5,RB,1,PrBeet,Pitfall,3,3,1.6
CORN1.4-RB/0 PrBeet,CORN1.4,RB,0,PrBeet,Pitfall,2,7,26.7
CORN1.4-RB/0 TeMisc,CORN1.4,RB,0,TeMisc,Pitfall,2,1,1.2
CORN1.4-RB/0 PrSpHu,CORN1.4,RB,0,PrSpHu,Pitfall,2,5,49.9
CORN1.5-RB/1 PrSpHu,CORN1.5,RB,1,PrSpHu,Pitfall,2,4,45.1
CORN1.5-RB/1 PrBeet,CORN1.5,RB,1,PrBeet,Pitfall,2,5,5.2
CORN1.6-LB/2 TeMisc,CORN1.6,LB,2,TeMisc,Pitfall,3,10,5
CORN1.6-LB/2 PrBeet,CORN1.6,LB,2,PrBeet,Pitfall,3,7,1.5
CORN1.3-LB/1 PrBeet,CORN1.3,LB,1,PrBeet,Pitfall,1,5,8.7
CORN1.3-LB/1 PrSpHu,CORN1.3,LB,1,PrSpHu,Pitfall,1,3,36.7
CORN1.3-LB/1 TeMisc,CORN1.3,LB,1,TeMisc,Pitfall,1,1,1.5
CORN1.2-RB/8 TeMisc,CORN1.2,RB,8,TeMisc,Pitfall,2,3,259.1
CORN1.2-RB/8 PrSpHu,CORN1.2,RB,8,PrSpHu,Pitfall,2,1,4.9
CORN1.5-RB/2 TeMisc,CORN1.5,RB,2,TeMisc,Pitfall,3,2,1.2
CORN1.5-RB/2 PrBeet,CORN1.5,RB,2,PrBeet,Pitfall,3,2,1.3
CORN1.3-RB/2 --,CORN1.3,RB,2,--,Pitfall,3,0,0
CORN1.3-RB/2 PrBeet,CORN1.3,RB,2,PrBeet,Pitfall,1,1,2.1
CORN1.3-RB/2 PrSpHu,CORN1.3,RB,2,PrSpHu,Pitfall,1,2,7.1
CORN1.4-RB/2 PrSpHu,CORN1.4,RB,2,PrSpHu,Pitfall,2,7,63.7
CORN1.4-RB/2 TeMisc,CORN1.4,RB,2,TeMisc,Pitfall,2,1,0.3
CORN1.4-RB/2 PrBeet,CORN1.4,RB,2,PrBeet,Pitfall,2,4,5.7
CORN1.2-RB/0 PrSpHu,CORN1.2,RB,0,PrSpHu,Pitfall,1,4,196
CORN1.1-LB/1 --,CORN1.1,LB,1,--,Pitfall,5,0,0
CORN1.5-LB/16 TeMisc,CORN1.5,LB,16,TeMisc,Pitfall,2,1,0.1
CORN1.6-RB/0 PrSpHu,CORN1.6,RB,0,PrSpHu,Pitfall,3,3,25.8
CORN1.6-RB/0 TeMisc,CORN1.6,RB,0,TeMisc,Pitfall,3,4,1.5
CORN1.6-RB/0 PrBeet,CORN1.6,RB,0,PrBeet,Pitfall,3,20,6.7
CORN1.4-LB/4 TeMisc,CORN1.4,LB,4,TeMisc,Pitfall,1,2,0.9
CORN1.4-LB/4 PrBeet,CORN1.4,LB,4,PrBeet,Pitfall,1,1,0.8
CORN1.5-RB/4 PrSpHu,CORN1.5,RB,4,PrSpHu,Pitfall,3,2,14.3
CORN1.6-LB/16 TeMisc,CORN1.6,LB,16,TeMisc,Pitfall,2,17,6.4
CORN1.6-LB/16 PrSpWe,CORN1.6,LB,16,PrSpWe,Pitfall,2,1,1.4
CORN1.6-LB/16 PrSpHu,CORN1.6,LB,16,PrSpHu,Pitfall,2,4,1.5
CORN1.3-RB/4 PrSpHu,CORN1.3,RB,4,PrSpHu,Pitfall,3,1,5.5
CORN1.3-RB/4 TeMisc,CORN1.3,RB,4,TeMisc,Pitfall,3,1,48.3
CORN1.2-RB/2 --,CORN1.2,RB,2,--,Pitfall,2,0,0
CORN1.4-RB/4 PrSpHu,CORN1.4,RB,4,PrSpHu,Pitfall,3,1,2.2
CORN1.4-RB/4 PrBeet,CORN1.4,RB,4,PrBeet,Pitfall,3,1,0.5
CORN1.3-RB/8 TeMisc,CORN1.3,RB,8,TeMisc,Pitfall,1,3,204.7
CORN1.3-RB/8 PrBeet,CORN1.3,RB,8,PrBeet,Pitfall,1,1,2.5
CORN1.5-RB/0 PrBeet,CORN1.5,RB,0,PrBeet,Pitfall,1,4,3.6
CORN1.5-RB/0 PrSpHu,CORN1.5,RB,0,PrSpHu,Pitfall,1,2,5.1
CORN1.3-RB/1 PrSpHu,CORN1.3,RB,1,PrSpHu,Pitfall,1,1,6.5
CORN1.3-LB/32 PrBeet,CORN1.3,LB,32,PrBeet,Pitfall,3,1,2.2
CORN1.3-RB/0 TeMisc,CORN1.3,RB,0,TeMisc,Pitfall,1,2,0.1
CORN1.3-RB/0 PrSpHu,CORN1.3,RB,0,PrSpHu,Pitfall,1,3,12.9
CORN1.3-RB/0 PrBeet,CORN1.3,RB,0,PrBeet,Pitfall,1,4,5.8
CORN1.6-RB/8 TeMisc,CORN1.6,RB,8,TeMisc,Pitfall,3,3,110
CORN1.6-RB/8 PrSpHu,CORN1.6,RB,8,PrSpHu,Pitfall,3,3,26.5
CORN1.6-RB/8 PrBeet,CORN1.6,RB,8,PrBeet,Pitfall,3,2,144.2
CORN1.2-RB/0 PrBeet,CORN1.2,RB,0,PrBeet,Pitfall,3,7,44.1
CORN1.2-RB/0 PrSpHu,CORN1.2,RB,0,PrSpHu,Pitfall,3,5,189.1
CORN1.4-LB/8 PrSpHu,CORN1.4,LB,8,PrSpHu,Pitfall,2,17,43.4
CORN1.4-LB/8 PrBeet,CORN1.4,LB,8,PrBeet,Pitfall,2,2,2.8
CORN1.4-LB/8 TeMisc,CORN1.4,LB,8,TeMisc,Pitfall,2,2,0.7
CORN1.3-LB/1 PrSpHu,CORN1.3,LB,1,PrSpHu,Pitfall,3,9,79.7
CORN1.3-LB/1 TeMisc,CORN1.3,LB,1,TeMisc,Pitfall,3,1,1
CORN1.3-LB/1 PrBeet,CORN1.3,LB,1,PrBeet,Pitfall,3,1,0.6
CORN1.6-RB/8 TeMisc,CORN1.6,RB,8,TeMisc,Pitfall,2,4,2
CORN1.6-RB/8 PrBeet,CORN1.6,RB,8,PrBeet,Pitfall,2,3,3.9
CORN1.6-RB/8 PrSpHu,CORN1.6,RB,8,PrSpHu,Pitfall,2,3,8
CORN1.6-LB/1 PrSpHu,CORN1.6,LB,1,PrSpHu,Pitfall,1,2,3.6
CORN1.3-RB/2 PrBeet,CORN1.3,RB,2,PrBeet,Pitfall,2,1,0.8
CORN1.2-LB/8 TeMisc,CORN1.2,LB,8,TeMisc,Pitfall,1,2,223.3
CORN1.5-RB/16 PrSpHu,CORN1.5,RB,16,PrSpHu,Pitfall,3,1,1
CORN1.5-RB/16 TeMisc,CORN1.5,RB,16,TeMisc,Pitfall,3,1,3
CORN1.5-RB/16 PrBeet,CORN1.5,RB,16,PrBeet,Pitfall,3,2,4.2
CORN1.2-RB/1 TeMisc,CORN1.2,RB,1,TeMisc,Pitfall,3,1,0.4
CORN1.2-RB/1 PrSpHu,CORN1.2,RB,1,PrSpHu,Pitfall,3,1,5.1
CORN1.2-RB/1 PrBeet,CORN1.2,RB,1,PrBeet,Pitfall,3,2,3.8
CORN1.4-RB/8 PrBeet,CORN1.4,RB,8,PrBeet,Pitfall,3,1,45.4
CORN1.4-RB/8 PrSpHu,CORN1.4,RB,8,PrSpHu,Pitfall,3,1,13
CORN1.3-LB/1 TeMisc,CORN1.3,LB,1,TeMisc,Pitfall,2,4,0.8
CORN1.3-LB/1 PrBeet,CORN1.3,LB,1,PrBeet,Pitfall,2,1,5.8
CORN1.3-LB/1 PrSpHu,CORN1.3,LB,1,PrSpHu,Pitfall,2,1,1.1
CORN1.6-RB/4 PrBeet,CORN1.6,RB,4,PrBeet,Pitfall,2,2,2.7
CORN1.6-RB/4 TeMisc,CORN1.6,RB,4,TeMisc,Pitfall,2,4,0.7
CORN1.6-RB/4 PrSpHu,CORN1.6,RB,4,PrSpHu,Pitfall,2,3,19.5
CORN1.6-RB/0 TeMisc,CORN1.6,RB,0,TeMisc,Pitfall,2,1,0.1
CORN1.6-RB/0 PrBeet,CORN1.6,RB,0,PrBeet,Pitfall,2,5,1.7
CORN1.6-RB/0 PrSpHu,CORN1.6,RB,0,PrSpHu,Pitfall,2,3,15.3
CORN1.4-RB/2 PrBeet,CORN1.4,RB,2,PrBeet,Pitfall,3,5,9.5
CORN1.4-RB/2 TeMisc,CORN1.4,RB,2,TeMisc,Pitfall,3,1,0.4
CORN1.4-RB/2 PrSpHu,CORN1.4,RB,2,PrSpHu,Pitfall,3,5,52.2
CORN1.2-RB/16 PrSpHu,CORN1.2,RB,16,PrSpHu,Pitfall,1,1,0.6
CORN1.2-RB/16 PrBeet,CORN1.2,RB,16,PrBeet,Pitfall,1,3,5.2
CORN1.2-RB/16 TeMisc,CORN1.2,RB,16,TeMisc,Pitfall,1,2,98.5
CORN1.6-RB/0 PrSpHu,CORN1.6,RB,0,PrSpHu,Pitfall,1,2,14.7
CORN1.6-RB/0 PrBeet,CORN1.6,RB,0,PrBeet,Pitfall,1,5,2
CORN1.6-RB/0 TeMisc,CORN1.6,RB,0,TeMisc,Pitfall,1,4,1.3
CORN1.6-RB/2 PrBeet,CORN1.6,RB,2,PrBeet,Pitfall,3,1,0.3
CORN1.6-RB/2 TeMisc,CORN1.6,RB,2,TeMisc,Pitfall,3,1,2.2
CORN1.6-RB/2 PrSpHu,CORN1.6,RB,2,PrSpHu,Pitfall,3,4,31
CORN1.3-RB/0 PrSpHu,CORN1.3,RB,0,PrSpHu,Pitfall,3,2,12
CORN1.4-RB/1 PrSpHu,CORN1.4,RB,1,PrSpHu,Pitfall,1,1,4.4
CORN1.4-RB/1 PrBeet,CORN1.4,RB,1,PrBeet,Pitfall,1,1,2.6
CORN1.4-RB/1 PrBeet,CORN1.4,RB,1,PrBeet,Pitfall,3,6,3.8
CORN1.4-RB/1 TeMisc,CORN1.4,RB,1,TeMisc,Pitfall,3,2,0.1
CORN1.3-RB/0 PrBeet,CORN1.3,RB,0,PrBeet,Pitfall,2,8,23.7
CORN1.3-RB/0 TeMisc,CORN1.3,RB,0,TeMisc,Pitfall,2,5,25.3
CORN1.3-RB/0 PrSpHu,CORN1.3,RB,0,PrSpHu,Pitfall,2,6,31.4
CORN1.6-LB/8 PrBeet,CORN1.6,LB,8,PrBeet,Pitfall,2,9,19.6
CORN1.6-LB/8 TeMisc,CORN1.6,LB,8,TeMisc,Pitfall,2,42,39.4
CORN1.6-LB/8 PrSpWe,CORN1.6,LB,8,PrSpWe,Pitfall,2,1,0.6
CORN1.6-LB/8 PrSpHu,CORN1.6,LB,8,PrSpHu,Pitfall,2,12,7.3
CORN1.6-LB/8 TeMisc,CORN1.6,LB,8,TeMisc,Pitfall,1,77,79
CORN1.6-LB/8 PrSpWe,CORN1.6,LB,8,PrSpWe,Pitfall,1,1,5.5
CORN1.6-LB/8 PrBeet,CORN1.6,LB,8,PrBeet,Pitfall,1,1,1.9
CORN1.6-LB/8 PrSpHu,CORN1.6,LB,8,PrSpHu,Pitfall,1,9,10.4
CORN1.5-LB/2 PrBeet,CORN1.5,LB,2,PrBeet,Pitfall,1,4,74.9
